age,age_o,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,expected_happy_with_sd_people,like,decision,gender_female,race_Asian/Pacific Islander/Asian-American,race_Black/African American,race_European/Caucasian-American,race_Latino/Hispanic American,race_o_Asian/Pacific Islander/Asian-American,race_o_Black/African American,race_o_European/Caucasian-American,race_o_Latino/Hispanic American,field_acting,field_african-american studies/history,field_american studies,field_american studies [masters],field_anthropology,field_anthropology/education,field_applied maths/econs,field_applied physiology & nutrition,field_architecture,field_art education,field_art history,field_art history/medicine,field_arts administration,field_bilingual education,field_biochemistry,field_biochemistry & molecular biophysics,field_biochemistry/genetics,field_biology,field_biology phd,field_biomedical engineering,field_biomedical informatics,field_biomedicine,field_biotechnology,field_business,field_business & international affairs,field_business [finance & marketing],field_business [mba],field_business administration,field_business consulting,field_business school,field_business- mba,field_business/ finance/ real estate,field_business/law,field_business; marketing,field_business; media,field_cell biology,field_chemistry,field_classics,field_climate change,field_climate dynamics,field_climate-earth and environ. science,field_clinical psychology,field_cognitive studies in education,field_communications,field_communications in education,field_comparative literature,field_computational biochemsistry,field_computer science,field_conservation biology,field_consulting,field_counseling psychology,field_creative writing,field_creative writing - nonfiction,field_creative writing [nonfiction],field_curriculum and teaching/giftedness,field_early childhood education,field_earth and environmental science,field_ecology,field_economics,field_economics and political science,field_economics; english,field_economics; sociology,field_ed.d. in higher education policy at tc,field_education,field_education administration,field_education leadership - public school administration,field_education policy,field_education- literacy specialist,field_educational psychology,field_electrical engg.,field_electrical engineering,field_elementary education,field_elementary education - preservice,field_elementary/childhood education [ma],field_engineering,field_english,field_english and comp lit,field_english education,field_environmental engineering,field_epidemiology,field_film,field_finanace,field_finance,field_finance&economics,field_finance/economics,field_financial engineering,field_financial math,field_french,field_fundraising management,field_general management/finance,field_genetics,field_genetics & development,field_german literature,field_gs postbacc premed,field_gsas,field_history,field_history [gsas - phd],field_history of religion,field_human rights,field_human rights: middle east,field_industrial engineering,field_industrial engineering/operations research,field_instructional media and technology,field_instructional tech & media,field_intellectual property law,field_international affairs,field_international affairs - economic development,field_international affairs - economic policy,field_international affairs and public health,field_international affairs/finance,field_international affairs/international finance,field_international business,field_international development,field_international educational development,field_international finance and business,field_international politics,field_international relations,field_international security policy - sipa,field_intrernational affairs,field_japanese literature,field_journalism,field_law,field_law and english literature [j.d./ph.d.],field_law and social work,field_law/business,field_ma biotechnology,field_ma in quantitative methods,field_ma science education,field_ma teaching social studies,field_marine geophysics,field_marketing,field_master in public administration,field_masters in public administration,field_masters of industrial engineering,field_masters of social work,field_masters of social work&education,field_math,field_math education,field_math of finance,field_mathematical finance,field_mathematics,field_mathematics; phd,field_mba,field_mba - private equity / real estate,field_mba / master of international affairs [sipa],field_mba finance,field_mechanical engineering,field_medical informatics,field_medicine,field_medicine and biochemistry,field_mfa  poetry,field_mfa -film,field_mfa acting program,field_mfa creative writing,field_mfa writing,field_microbiology,field_modern chinese literature,field_molecular biology,field_money,field_museum anthropology,field_music education,field_neurobiology,field_neuroscience,field_neurosciences/stem cells,field_nonfiction writing,field_nutrition,field_nutrition/genetics,field_nutritiron,field_operations research,field_operations research [seas],field_organizational psychology,field_philosophy,field_philosophy [ph.d.],field_philosophy and physics,field_physics,field_physics [astrophysics],field_polish,field_political science,field_psychology,field_psychology and english,field_public administration,field_public health,field_public policy,field_qmss,field_religion,field_religion; gsas,field_school psychology,field_sipa - energy,field_sipa / mia,field_sipa-international affairs,field_soa -- writing,field_social studies education,field_social work,field_social work/sipa,field_sociology,field_sociology and education,field_sociomedical sciences- school of public health,field_speech language pathology,field_speech pathology,field_statistics,field_stats,field_tc [health ed],field_teaching of english,field_tesol,field_theater,field_theatre management & producing,field_undergrad - gs,field_urban planning,field_working
21,27,0,2,4,0.35,0.2,0.2,0.2,0.0,0.05,0.15,0.2,0.2,0.15,0.15,0.15,6,8,8,8,7,6.0,9.0,7.0,7.0,6.0,5.0,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,0.14,3,7.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,22,0,2,4,0.6,0.0,0.0,0.4,0.0,0.0,0.15,0.2,0.2,0.15,0.15,0.15,6,8,8,8,7,7.0,8.0,7.0,8.0,5.0,6.0,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,0.54,3,7.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,23,0,2,4,0.3,0.05,0.15,0.4,0.05,0.05,0.15,0.2,0.2,0.15,0.15,0.15,6,8,8,8,7,7.0,6.0,8.0,7.0,6.0,8.0,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,0.61,3,7.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,24,0,2,4,0.3,0.1,0.2,0.1,0.1,0.2,0.15,0.2,0.2,0.15,0.15,0.15,6,8,8,8,7,5.0,6.0,7.0,7.0,6.0,6.0,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,0.21,3,6.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,25,0,2,4,0.5,0.0,0.3,0.1,0.0,0.1,0.15,0.2,0.2,0.15,0.15,0.15,6,8,8,8,7,4.0,9.0,7.0,4.0,6.0,4.0,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,0.25,3,6.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,30,0,2,4,0.35,0.15,0.25,0.1,0.05,0.1,0.15,0.2,0.2,0.15,0.15,0.15,6,8,8,8,7,7.0,6.0,7.0,4.0,6.0,7.0,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,0.34,3,6.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,24,0,2,4,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.2,0.15,0.15,0.15,6,8,8,8,7,5.0,6.0,6.0,8.0,10.0,8.0,9,2,8,9,1,1,5,1,5,6,9,1,10,10,9,8,1,-0.36,3,6.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,27,1,2,5,0.35,0.2,0.2,0.2,0.0,0.05,0.45,0.05,0.25,0.2,0.0,0.05,7,5,10,8,3,5.0,7.0,8.0,4.0,6.0,3.0,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,0.29,4,6.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,22,0,2,5,0.19,0.18,0.19,0.18,0.14,0.12,0.45,0.05,0.25,0.2,0.0,0.05,7,5,10,8,3,5.0,8.0,9.0,6.0,3.0,4.0,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,0.1,4,6.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,23,1,2,5,0.3,0.05,0.15,0.4,0.05,0.05,0.45,0.05,0.25,0.2,0.0,0.05,7,5,10,8,3,7.0,9.0,7.0,6.0,5.0,7.0,3,2,7,10,8,6,3,5,8,10,1,9,8,7,8,3,1,-0.21,4,7.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
